row_id,num_sold
25084,876
25083,664
25074,220
25075,305
25076,106
25077,397
25082,178
25079,183
25080,374
25081,506
25078,530
25102,881
25109,209
25108,625
25107,461
25106,121
25105,353
25104,266
25103,311
25100,180
25097,183
25099,506
25098,376
25096,539
25095,401
25094,105
25093,305
25092,219
25101,669
25122,266
25121,314
25123,353
25120,889
25125,467
25126,635
25127,209
25124,121
25119,675
25110,220
25117,508
25116,378
25115,183
25114,548
25113,407
25112,105
25111,306
25118,180
25145,210
25144,644
25143,472
25142,121
25141,354
25140,269
25139,321
25138,898
25137,682
25128,221
25135,510
25134,380
25133,183
25132,557
25131,412
25130,105
25129,308
25136,181
25157,328
25158,273
25159,357
25156,907
25161,478
25162,654
25163,210
25160,122
25155,689
25146,224
25153,511
25152,383
25151,184
25150,567
25149,418
25148,105
25147,311
25154,183
25181,212
25175,333
25176,278
25180,666
25178,122
25179,484
25174,960
25177,362
25173,692
25170,387
25171,513
25169,185
25168,587
25167,423
25166,105
25165,318
25164,227
25172,186
25198,729
25197,491
25196,124
25195,372
25194,284
25193,338
25192,1024
25191,696
25199,214
25189,517
25182,230
25183,329
25184,106
25190,189
25186,649
25187,187
25188,393
25185,429
25209,694
25216,635
25215,485
25214,127
25213,381
25212,291
25211,320
25210,926
25217,228
25208,183
25206,401
25205,204
25204,573
25203,450
25202,109
25201,344
25200,259
25207,534
25228,926
25234,638
25235,228
25232,127
25231,381
25230,290
25229,320
25227,695
25233,485
25225,534
25218,259
25219,345
25220,110
25226,183
25222,576
25223,204
25224,401
25221,450
25246,926
25253,228
25252,641
25251,484
25250,128
25249,381
25248,290
25247,320
25245,695
25244,184
25243,534
25242,401
25241,205
25240,577
25239,450
25238,111
25237,345
25236,258
25265,320
25271,229
25266,290
25270,644
25268,129
25269,484
25264,926
25267,381
25263,695
25259,205
25261,534
25260,400
25258,579
25257,449
25256,112
25255,345
25254,257
25262,184
25283,320
25284,290
25285,381
25288,647
25287,484
25282,926
25289,229
25286,130
25281,696
25278,400
25279,534
25277,205
25276,580
25275,448
25274,112
25273,345
25272,257
25280,184
25302,289
25301,320
25307,229
25300,926
25304,130
25305,483
25306,650
25303,381
25299,696
25294,581
25297,534
25296,399
25295,206
25293,447
25292,113
25291,345
25290,256
25298,184
25319,320
25320,289
25321,381
25325,229
25323,483
25324,652
25318,926
25322,131
25317,697
25316,184
25315,533
25314,399
25313,206
25312,582
25311,446
25310,114
25309,345
25308,256
25343,229
25342,654
25341,483
25340,131
25339,382
25338,288
25337,320
25336,925
25335,698
25326,255
25327,345
25328,114
25329,445
25334,184
25331,206
25332,398
25333,534
25330,583
25354,926
25361,228
25360,656
25359,483
25358,131
25357,382
25356,288
25355,320
25352,184
25349,204
25351,534
25350,399
25348,584
25347,444
25346,114
25345,344
25344,254
25353,700
25374,287
25373,321
25375,382
25372,927
25377,483
25378,659
25379,227
25376,131
25371,701
25362,253
25369,535
25368,399
25367,203
25366,585
25365,443
25364,114
25363,344
25370,184
25397,226
25396,661
25395,483
25394,131
25393,382
25392,287
25391,321
25390,928
25389,702
25380,253
25387,536
25386,399
25385,202
25384,586
25383,442
25382,114
25381,344
25388,184
25409,321
25410,286
25411,382
25408,930
25413,483
25414,663
25415,225
25412,131
25407,703
25398,252
25405,537
25404,399
25403,201
25402,586
25401,441
25400,114
25399,343
25406,184
25427,320
25428,286
25429,382
25433,224
25431,483
25432,665
25426,931
25430,130
25425,703
25424,184
25423,538
25422,399
25421,200
25420,587
25419,440
25418,113
25417,343
25416,251
25450,667
25449,483
25448,130
25447,382
25446,286
25445,320
25444,933
25443,703
25451,223
25441,539
25434,251
25435,343
25436,113
25442,184
25438,587
25439,199
25440,399
25437,440
25461,703
25468,668
25467,484
25466,129
25465,382
25464,286
25463,320
25462,934
25469,222
25460,183
25458,399
25457,197
25456,588
25455,439
25454,113
25453,342
25452,250
25459,540
25480,936
25486,670
25485,485
25484,129
25483,382
25482,286
25481,319
25479,703
25487,221
25477,541
25470,250
25471,342
25472,112
25478,183
25474,588
25475,196
25476,399
25473,438
25505,220
25504,672
25503,487
25502,128
25501,382
25500,286
25498,937
25497,703
25499,318
25495,542
25488,249
25489,341
25490,112
25496,182
25492,589
25493,195
25494,399
25491,439
25515,704
25522,673
25521,488
25520,127
25519,383
25518,286
25517,317
25516,940
25523,219
25514,181
25512,399
25506,249
25507,341
25508,111
25513,543
25510,589
25511,193
25509,439
25541,218
25533,705
25539,490
25538,127
25537,383
25536,286
25535,316
25534,942
25540,675
25532,181
25530,399
25529,192
25528,590
25527,439
25526,110
25525,341
25524,247
25531,544
25553,315
25559,217
25558,676
25557,491
25556,126
25555,383
25554,286
25552,944
25551,705
25550,180
25543,341
25544,110
25545,440
25542,246
25547,191
25548,399
25549,545
25546,590
25570,949
25576,678
25575,493
25574,125
25573,384
25572,285
25571,314
25569,707
25577,216
25567,546
25560,244
25561,341
25562,110
25568,179
25564,592
25565,190
25566,399
25563,441
25587,711
25594,683
25593,496
25592,125
25591,385
25590,286
25589,313
25588,953
25595,216
25586,180
25584,400
25583,189
25582,596
25581,442
25580,110
25579,341
25578,244
25585,549
25606,958
25612,690
25611,502
25610,125
25609,388
25608,288
25607,314
25605,715
25613,215
25603,551
25596,244
25597,346
25598,109
25604,181
25600,604
25601,188
25602,401
25599,447
25631,215
25630,699
25629,508
25628,126
25627,393
25626,292
25624,963
25623,721
25625,319
25621,554
25614,246
25615,350
25616,109
25622,181
25618,611
25619,187
25620,402
25617,453
25641,727
25648,709
25647,514
25646,126
25645,399
25644,296
25643,325
25642,990
25649,215
25640,183
25638,403
25637,187
25636,619
25635,459
25634,109
25633,355
25632,249
25639,559
25667,216
25666,726
25665,520
25664,126
25663,406
25662,301
25661,332
25660,1031
25659,734
25657,566
25656,407
25655,188
25654,627
25653,465
25652,109
25651,361
25650,251
25658,186
25679,340
25680,306
25681,432
25678,1094
25683,526
25684,790
25685,218
25682,127
25676,189
25673,190
25675,595
25674,412
25677,742
25672,679
25671,475
25670,109
25669,385
25668,254
25702,869
25701,572
25700,130
25699,494
25698,312
25697,347
25696,1162
25695,783
25703,229
25693,660
25686,258
25687,441
25688,111
25694,192
25690,740
25691,203
25692,422
25689,519
25713,851
25720,950
25719,641
25718,136
25717,558
25716,359
25715,370
25714,1240
25721,256
25712,195
25710,483
25709,225
25708,814
25707,581
25706,121
25705,498
25704,297
25711,723
25732,1319
25738,1031
25739,289
25736,158
25735,636
25734,413
25733,416
25731,931
25737,725
25729,800
25722,353
25723,557
25724,142
25730,199
25726,890
25727,254
25728,544
25725,656
25750,1003
25757,234
25756,710
25755,519
25754,129
25753,409
25752,306
25751,320
25749,714
25748,182
25747,575
25746,421
25745,209
25744,643
25743,486
25742,112
25741,373
25740,281
25769,320
25775,234
25770,306
25774,711
25772,129
25773,519
25768,1004
25771,409
25767,714
25763,209
25765,575
25764,421
25762,645
25761,485
25760,113
25759,373
25758,280
25766,182
25787,320
25788,306
25789,409
25792,713
25791,519
25786,1004
25793,234
25790,130
25785,715
25782,421
25783,575
25781,209
25780,647
25779,484
25778,113
25777,373
25776,280
25784,182
25806,306
25805,320
25811,234
25804,1005
25808,131
25809,519
25810,714
25807,409
25803,715
25798,649
25801,576
25800,421
25799,210
25797,482
25796,114
25795,373
25794,280
25802,182
25828,715
25827,519
25826,131
25825,409
25824,306
25823,320
25822,1005
25821,716
25829,234
25819,576
25812,279
25813,373
25814,115
25820,182
25816,650
25817,210
25818,420
25815,481
25839,716
25846,717
25845,519
25844,132
25843,409
25842,306
25841,320
25840,1004
25847,234
25838,183
25836,420
25835,210
25834,651
25833,480
25832,115
25831,374
25830,279
25837,576
25858,1004
25864,718
25863,518
25862,132
25861,409
25860,306
25859,320
25857,718
25865,234
25855,576
25848,278
25849,374
25850,116
25856,183
25852,652
25853,210
25854,420
25851,479
25883,233
25882,720
25881,518
25880,132
25879,409
25878,306
25876,1004
25875,719
25877,320
25873,576
25866,278
25867,374
25868,116
25874,183
25870,653
25871,209
25872,420
25869,478
25893,720
25900,721
25899,518
25898,132
25897,409
25896,306
25895,320
25894,1007
25901,232
25892,183
25890,421
25884,277
25885,374
25886,116
25891,577
25888,654
25889,207
25887,476
25919,231
25911,721
25917,518
25916,132
25915,409
25914,306
25913,320
25912,1010
25918,722
25910,183
25908,421
25907,206
25906,654
25905,475
25904,116
25903,374
25902,277
25909,578
25931,321
25937,230
25936,723
25935,518
25934,132
25933,410
25932,305
25930,1011
25929,723
25920,276
25927,579
25926,421
25925,205
25924,655
25923,475
25922,116
25921,374
25928,183
25949,320
25950,305
25951,410
25955,228
25954,724
25948,1013
25953,518
25947,724
25952,131
25945,580
25944,422
25943,204
25942,656
25941,474
25938,276
25940,115
25939,374
25946,183
25967,319
25968,305
25969,410
25973,227
25971,520
25972,725
25966,1015
25970,131
25965,726
25961,203
25963,581
25962,422
25960,656
25959,473
25958,115
25957,374
25956,275
25964,183
25985,319
25986,306
25987,411
25991,227
25990,726
25984,1016
25989,521
25983,727
25988,130
25981,582
25975,374
25976,115
25982,182
25974,274
25978,657
25979,203
25980,423
25977,472
26002,1018
26009,226
26008,730
26007,522
26006,129
26005,411
26004,307
26003,317
26001,729
26000,181
25999,582
25998,423
25997,201
25996,657
25995,472
25994,114
25993,374
25992,273
26021,316
26027,225
26022,308
26026,733
26024,129
26025,524
26020,1030
26023,412
26019,731
26015,200
26017,583
26016,423
26014,658
26013,472
26012,114
26011,375
26010,273
26018,180
26039,315
26040,309
26041,413
26044,736
26043,525
26038,1051
26045,224
26042,129
26037,733
26034,423
26035,585
26033,199
26032,660
26031,472
26030,114
26029,375
26028,273
26036,180
26058,310
26057,314
26063,223
26056,1075
26060,129
26061,527
26062,740
26059,415
26055,739
26050,664
26053,586
26052,424
26051,198
26049,472
26048,114
26047,376
26046,272
26054,180
26075,315
26076,311
26077,416
26081,221
26079,529
26080,745
26074,1105
26078,129
26073,746
26072,181
26071,589
26070,425
26069,197
26068,667
26067,473
26066,114
26065,377
26064,271
26099,221
26098,751
26097,533
26096,129
26095,419
26094,312
26093,318
26092,1137
26091,752
26082,271
26083,379
26084,114
26085,476
26090,181
26087,196
26088,427
26089,593
26086,673
26110,1168
26117,221
26116,762
26115,538
26114,130
26113,423
26112,315
26111,324
26108,183
26105,195
26107,620
26106,429
26104,679
26103,480
26102,114
26101,382
26100,272
26109,760
26130,320
26129,330
26131,430
26128,1200
26133,545
26134,807
26135,221
26132,130
26127,773
26118,275
26125,653
26124,431
26123,194
26122,688
26121,486
26120,114
26119,390
26126,185
26153,226
26152,857
26151,583
26150,131
26149,477
26148,325
26147,337
26146,1236
26145,819
26136,278
26143,688
26142,439
26141,196
26140,739
26139,521
26138,114
26137,431
26144,188
26165,347
26166,364
26167,544
26164,1277
26169,644
26170,937
26171,249
26168,133
26163,874
26154,307
26161,725
26160,488
26159,214
26158,801
26157,585
26156,116
26155,490
26162,191
26183,388
26184,418
26189,276
26188,1019
26186,146
26187,709
26182,1319
26185,613
26181,929
26176,876
26179,785
26178,545
26177,236
26175,648
26174,129
26173,553
26172,357
26180,194
26206,1098
26205,789
26204,168
26203,698
26202,478
26201,436
26200,1386
26199,1006
26207,310
26197,868
26190,417
26191,617
26192,150
26198,203
26194,954
26195,266
26196,608
26193,719
26217,1088
26224,1179
26223,874
26222,200
26221,784
26220,544
26219,492
26218,1464
26225,355
26216,232
26214,675
26213,305
26212,1031
26211,798
26210,179
26209,693
26208,476
26215,951
26236,1542
26242,1260
26241,958
26240,238
26243,407
26238,613
26237,553
26235,1170
26239,869
26233,1033
26226,537
26227,773
26228,212
26234,274
26230,1108
26231,353
26232,759
26229,877
26254,1621
26261,462
26260,1341
26259,1043
26258,281
26257,955
26256,695
26255,618
26253,1252
26252,329
26251,1115
26250,843
26249,403
26248,1186
26247,957
26246,252
26245,848
26244,599
26273,685
26274,777
26279,524
26278,1421
26276,332
26277,1127
26272,1697
26275,1038
26271,1335
26266,1265
26269,1197
26268,927
26267,459
26265,1036
26264,300
26263,923
26262,673
26270,389
26295,1207
26294,390
26293,1121
26292,859
26291,752
26290,1771
26289,1419
26288,454
26284,1344
26286,1011
26285,522
26283,1116
26282,353
26281,998
26280,749
26296,1502
26287,1279
26297,588
